Pretrain epoch [17/21], ZINB loss:0.4032, NB loss:6.3528, latent MSE loss:0.33335781, KL loss:0.00420463
Pretrain epoch [18/21], ZINB loss:0.4040, NB loss:6.4136, latent MSE loss:0.32313654, KL loss:0.00434824
Pretrain epoch [19/21], ZINB loss:0.3947, NB loss:6.4156, latent MSE loss:0.31820220, KL loss:0.00397544
Pretrain epoch [20/21], ZINB loss:0.3975, NB loss:6.3308, latent MSE loss:0.32457322, KL loss:0.00422737
Pretrain epoch [21/21], ZINB loss:0.3938, NB loss:6.3898, latent MSE loss:0.33088654, KL loss:0.00438232
Pretrain epoch [22/21], ZINB loss:0.4020, NB loss:6.3414, latent MSE loss:0.34267423, KL loss:0.00437874
Pretrain epoch [23/21], ZINB loss:0.4051, NB loss:6.3751, latent MSE loss:0.33583474, KL loss:0.00453478
Pretrain epoch [24/21], ZINB loss:0.3945, NB loss:6.3700, latent MSE loss:0.34915408, KL loss:0.00456663
Pretrain epoch [25/21], ZINB loss:0.3914, NB loss:6.4239, latent MSE loss:0.34175250, KL loss:0.00458398
Pretrain epoch [26/21], ZINB loss:0.4197, NB loss:6.3455, latent MSE loss:0.34398168, KL loss:0.00464572
Pretrain epoch [27/21], ZINB loss:0.3199, NB loss:6.1417, latent MSE loss:0.23417941, KL loss:0.00002394
Pretrain epoch [1/22], ZINB loss:0.3967, NB loss:6.3722, latent MSE loss:0.35042152, KL loss:0.00465925
Pretrain epoch [2/22], ZINB loss:0.4021, NB loss:6.3538, latent MSE loss:0.35439879, KL loss:0.00457458
Pretrain epoch [3/22], ZINB loss:0.3880, NB loss:6.3619, latent MSE loss:0.34762496, KL loss:0.00460095
Pretrain epoch [4/22], ZINB loss:0.3890, NB loss:6.3683, latent MSE loss:0.34610602, KL loss:0.00471470
Pretrain epoch [5/22], ZINB loss:0.3979, NB loss:6.3509, latent MSE loss:0.35129306, KL loss:0.00480828
Pretrain epoch [6/22], ZINB loss:0.3836, NB loss:6.3474, latent MSE loss:0.32631597, KL loss:0.00438215
Pretrain epoch [7/22], ZINB loss:0.4098, NB loss:6.3390, latent MSE loss:0.34280547, KL loss:0.00445909
Pretrain epoch [8/22], ZINB loss:0.3999, NB loss:6.4163, latent MSE loss:0.33620408, KL loss:0.00465183
Pretrain epoch [9/22], ZINB loss:0.3903, NB loss:6.3185, latent MSE loss:0.34026459, KL loss:0.00458580
Pretrain epoch [10/22], ZINB loss:0.4120, NB loss:6.3287, latent MSE loss:0.35443115, KL loss:0.00481160
Pretrain epoch [11/22], ZINB loss:0.4057, NB loss:6.3515, latent MSE loss:0.32457855, KL loss:0.00446515
Pretrain epoch [12/22], ZINB loss:0.3866, NB loss:6.3390, latent MSE loss:0.33515632, KL loss:0.00453480
Pretrain epoch [13/22], ZINB loss:0.3985, NB loss:6.3036, latent MSE loss:0.34179530, KL loss:0.00450695
Pretrain epoch [14/22], ZINB loss:0.3875, NB loss:6.3559, latent MSE loss:0.33992040, KL loss:0.00461498
Pretrain epoch [15/22], ZINB loss:0.4040, NB loss:6.3529, latent MSE loss:0.31687811, KL loss:0.00401348
Pretrain epoch [16/22], ZINB loss:0.3986, NB loss:6.3660, latent MSE loss:0.34211251, KL loss:0.00460137
Pretrain epoch [17/22], ZINB loss:0.4020, NB loss:6.3425, latent MSE loss:0.34975693, KL loss:0.00470444
Pretrain epoch [18/22], ZINB loss:0.3950, NB loss:6.3862, latent MSE loss:0.33140239, KL loss:0.00456970
Pretrain epoch [19/22], ZINB loss:0.3994, NB loss:6.3524, latent MSE loss:0.32274398, KL loss:0.00445649
Pretrain epoch [20/22], ZINB loss:0.3954, NB loss:6.2709, latent MSE loss:0.33132577, KL loss:0.00451570
Pretrain epoch [21/22], ZINB loss:0.4163, NB loss:6.2924, latent MSE loss:0.34076759, KL loss:0.00453625
Pretrain epoch [22/22], ZINB loss:0.3856, NB loss:6.3131, latent MSE loss:0.33723858, KL loss:0.00449790
Pretrain epoch [23/22], ZINB loss:0.4049, NB loss:6.3280, latent MSE loss:0.34488869, KL loss:0.00471140
Pretrain epoch [24/22], ZINB loss:0.4055, NB loss:6.3433, latent MSE loss:0.32361582, KL loss:0.00432812
Pretrain epoch [25/22], ZINB loss:0.3867, NB loss:6.3012, latent MSE loss:0.33788097, KL loss:0.00454703
Pretrain epoch [26/22], ZINB loss:0.3917, NB loss:6.3183, latent MSE loss:0.32162851, KL loss:0.00446885
Pretrain epoch [27/22], ZINB loss:0.3296, NB loss:6.5407, latent MSE loss:0.31157354, KL loss:0.00000680
Pretrain epoch [1/23], ZINB loss:0.4099, NB loss:6.3465, latent MSE loss:0.34283149, KL loss:0.00458569
Pretrain epoch [2/23], ZINB loss:0.4110, NB loss:6.2635, latent MSE loss:0.33792046, KL loss:0.00454833
Pretrain epoch [3/23], ZINB loss:0.3886, NB loss:6.3392, latent MSE loss:0.37073869, KL loss:0.00479545
Pretrain epoch [4/23], ZINB loss:0.4013, NB loss:6.2836, latent MSE loss:0.35490602, KL loss:0.00474717
Pretrain epoch [5/23], ZINB loss:0.3968, NB loss:6.3507, latent MSE loss:0.34749576, KL loss:0.00452600
Pretrain epoch [6/23], ZINB loss:0.4027, NB loss:6.3399, latent MSE loss:0.34965426, KL loss:0.00471594
Pretrain epoch [7/23], ZINB loss:0.3993, NB loss:6.3574, latent MSE loss:0.36777160, KL loss:0.00499432
Pretrain epoch [8/23], ZINB loss:0.3848, NB loss:6.3581, latent MSE loss:0.34193152, KL loss:0.00461487
Pretrain epoch [9/23], ZINB loss:0.4103, NB loss:6.2714, latent MSE loss:0.36368197, KL loss:0.00487346
Pretrain epoch [10/23], ZINB loss:0.3781, NB loss:6.2877, latent MSE loss:0.33463839, KL loss:0.00434773
Pretrain epoch [11/23], ZINB loss:0.3941, NB loss:6.3039, latent MSE loss:0.33403966, KL loss:0.00458640
Pretrain epoch [12/23], ZINB loss:0.3972, NB loss:6.2677, latent MSE loss:0.34236932, KL loss:0.00446516
Pretrain epoch [13/23], ZINB loss:0.3918, NB loss:6.2951, latent MSE loss:0.34248865, KL loss:0.00457518
Pretrain epoch [14/23], ZINB loss:0.4228, NB loss:6.3055, latent MSE loss:0.33067536, KL loss:0.00440864
Pretrain epoch [15/23], ZINB loss:0.4096, NB loss:6.3016, latent MSE loss:0.35543233, KL loss:0.00452637
Pretrain epoch [16/23], ZINB loss:0.3865, NB loss:6.2791, latent MSE loss:0.34638277, KL loss:0.00464840
Pretrain epoch [17/23], ZINB loss:0.3937, NB loss:6.2957, latent MSE loss:0.33771783, KL loss:0.00464839
Pretrain epoch [18/23], ZINB loss:0.4054, NB loss:6.2922, latent MSE loss:0.35547778, KL loss:0.00481136
Pretrain epoch [19/23], ZINB loss:0.4145, NB loss:6.3173, latent MSE loss:0.34926185, KL loss:0.00469740
Pretrain epoch [20/23], ZINB loss:0.3957, NB loss:6.2378, latent MSE loss:0.34833011, KL loss:0.00474841
Pretrain epoch [21/23], ZINB loss:0.3965, NB loss:6.2610, latent MSE loss:0.34288499, KL loss:0.00447257
Pretrain epoch [22/23], ZINB loss:0.4092, NB loss:6.2758, latent MSE loss:0.36509064, KL loss:0.00472499
Pretrain epoch [23/23], ZINB loss:0.3839, NB loss:6.2842, latent MSE loss:0.33050427, KL loss:0.00439045
Pretrain epoch [24/23], ZINB loss:0.3823, NB loss:6.3270, latent MSE loss:0.33031043, KL loss:0.00452029
Pretrain epoch [25/23], ZINB loss:0.3802, NB loss:6.2883, latent MSE loss:0.33827507, KL loss:0.00464161
Pretrain epoch [26/23], ZINB loss:0.3862, NB loss:6.1761, latent MSE loss:0.35940614, KL loss:0.00465574
Pretrain epoch [27/23], ZINB loss:0.4487, NB loss:6.1492, latent MSE loss:0.55011141, KL loss:0.00003485
Pretrain epoch [1/24], ZINB loss:0.3983, NB loss:6.2426, latent MSE loss:0.37319419, KL loss:0.00476411
Pretrain epoch [2/24], ZINB loss:0.4103, NB loss:6.3023, latent MSE loss:0.36957848, KL loss:0.00461157
Pretrain epoch [3/24], ZINB loss:0.4048, NB loss:6.2853, latent MSE loss:0.38770074, KL loss:0.00493802
Pretrain epoch [4/24], ZINB loss:0.4043, NB loss:6.2803, latent MSE loss:0.38167366, KL loss:0.00477584
Pretrain epoch [5/24], ZINB loss:0.3986, NB loss:6.2442, latent MSE loss:0.38290709, KL loss:0.00457551
Pretrain epoch [6/24], ZINB loss:0.4070, NB loss:6.2152, latent MSE loss:0.37927353, KL loss:0.00472292
Pretrain epoch [7/24], ZINB loss:0.3950, NB loss:6.2530, latent MSE loss:0.37966549, KL loss:0.00455322
Pretrain epoch [8/24], ZINB loss:0.4136, NB loss:6.2526, latent MSE loss:0.37618363, KL loss:0.00452725
Pretrain epoch [9/24], ZINB loss:0.3841, NB loss:6.2361, latent MSE loss:0.36300087, KL loss:0.00455681
Pretrain epoch [10/24], ZINB loss:0.3849, NB loss:6.2489, latent MSE loss:0.37106037, KL loss:0.00454902
Pretrain epoch [11/24], ZINB loss:0.4102, NB loss:6.2846, latent MSE loss:0.37240052, KL loss:0.00459384
Pretrain epoch [12/24], ZINB loss:0.3933, NB loss:6.2120, latent MSE loss:0.37269345, KL loss:0.00453413
Pretrain epoch [13/24], ZINB loss:0.3987, NB loss:6.2804, latent MSE loss:0.34406522, KL loss:0.00444051
Pretrain epoch [14/24], ZINB loss:0.4097, NB loss:6.2557, latent MSE loss:0.33793923, KL loss:0.00442932
Pretrain epoch [15/24], ZINB loss:0.3881, NB loss:6.2837, latent MSE loss:0.33455917, KL loss:0.00411567
Pretrain epoch [16/24], ZINB loss:0.3956, NB loss:6.2227, latent MSE loss:0.36455950, KL loss:0.00452026
Pretrain epoch [17/24], ZINB loss:0.4193, NB loss:6.2103, latent MSE loss:0.35033682, KL loss:0.00436368
Pretrain epoch [18/24], ZINB loss:0.3784, NB loss:6.2284, latent MSE loss:0.35454682, KL loss:0.00456982
Pretrain epoch [19/24], ZINB loss:0.4039, NB loss:6.2441, latent MSE loss:0.34408131, KL loss:0.00438585
Pretrain epoch [20/24], ZINB loss:0.4032, NB loss:6.2485, latent MSE loss:0.33341560, KL loss:0.00433484
Pretrain epoch [21/24], ZINB loss:0.3958, NB loss:6.3442, latent MSE loss:0.31785008, KL loss:0.00433419
Pretrain epoch [22/24], ZINB loss:0.3945, NB loss:6.2678, latent MSE loss:0.33609626, KL loss:0.00441241
Pretrain epoch [23/24], ZINB loss:0.4061, NB loss:6.2258, latent MSE loss:0.33536366, KL loss:0.00441445
Pretrain epoch [24/24], ZINB loss:0.3879, NB loss:6.2379, latent MSE loss:0.33129939, KL loss:0.00433994
Pretrain epoch [25/24], ZINB loss:0.3856, NB loss:6.2608, latent MSE loss:0.32196978, KL loss:0.00415142
Pretrain epoch [26/24], ZINB loss:0.3991, NB loss:6.2327, latent MSE loss:0.33306190, KL loss:0.00426769
Pretrain epoch [27/24], ZINB loss:0.3738, NB loss:5.9385, latent MSE loss:0.40440050, KL loss:0.00003662
Pretrain epoch [1/25], ZINB loss:0.4059, NB loss:6.2586, latent MSE loss:0.33704275, KL loss:0.00435090
Pretrain epoch [2/25], ZINB loss:0.3836, NB loss:6.2288, latent MSE loss:0.34027845, KL loss:0.00431844
Pretrain epoch [3/25], ZINB loss:0.3849, NB loss:6.2136, latent MSE loss:0.35844466, KL loss:0.00442812
Pretrain epoch [4/25], ZINB loss:0.3930, NB loss:6.2231, latent MSE loss:0.35411140, KL loss:0.00467905
Pretrain epoch [5/25], ZINB loss:0.4097, NB loss:6.1390, latent MSE loss:0.35353628, KL loss:0.00449211
Pretrain epoch [6/25], ZINB loss:0.4115, NB loss:6.2363, latent MSE loss:0.34429941, KL loss:0.00439893
Pretrain epoch [7/25], ZINB loss:0.3881, NB loss:6.2482, latent MSE loss:0.32716775, KL loss:0.00446313
Pretrain epoch [8/25], ZINB loss:0.3973, NB loss:6.2338, latent MSE loss:0.34702638, KL loss:0.00451323
Pretrain epoch [9/25], ZINB loss:0.3912, NB loss:6.1808, latent MSE loss:0.34681687, KL loss:0.00446064
Pretrain epoch [10/25], ZINB loss:0.4076, NB loss:6.2183, latent MSE loss:0.33514988, KL loss:0.00443263
Pretrain epoch [11/25], ZINB loss:0.3986, NB loss:6.2720, latent MSE loss:0.32742316, KL loss:0.00448165
Pretrain epoch [12/25], ZINB loss:0.3871, NB loss:6.1648, latent MSE loss:0.36736062, KL loss:0.00482141
Pretrain epoch [13/25], ZINB loss:0.3943, NB loss:6.1776, latent MSE loss:0.36000893, KL loss:0.00483339
Pretrain epoch [14/25], ZINB loss:0.3792, NB loss:6.1937, latent MSE loss:0.33109283, KL loss:0.00450101
Pretrain epoch [15/25], ZINB loss:0.3995, NB loss:6.1977, latent MSE loss:0.33436087, KL loss:0.00445769
Pretrain epoch [16/25], ZINB loss:0.4093, NB loss:6.2454, latent MSE loss:0.34653804, KL loss:0.00465260
Pretrain epoch [17/25], ZINB loss:0.4024, NB loss:6.2087, latent MSE loss:0.35292250, KL loss:0.00459487
Pretrain epoch [18/25], ZINB loss:0.3879, NB loss:6.1888, latent MSE loss:0.34436166, KL loss:0.00439341
Pretrain epoch [19/25], ZINB loss:0.4162, NB loss:6.1818, latent MSE loss:0.34104308, KL loss:0.00434781
Pretrain epoch [20/25], ZINB loss:0.3905, NB loss:6.2103, latent MSE loss:0.34084785, KL loss:0.00435864
Pretrain epoch [21/25], ZINB loss:0.4120, NB loss:6.2249, latent MSE loss:0.33800715, KL loss:0.00454695
Pretrain epoch [22/25], ZINB loss:0.4088, NB loss:6.2434, latent MSE loss:0.35343179, KL loss:0.00460444
Pretrain epoch [23/25], ZINB loss:0.3915, NB loss:6.2454, latent MSE loss:0.32983151, KL loss:0.00435571
Pretrain epoch [24/25], ZINB loss:0.3907, NB loss:6.1730, latent MSE loss:0.33055124, KL loss:0.00440492
Pretrain epoch [25/25], ZINB loss:0.4013, NB loss:6.2009, latent MSE loss:0.35489908, KL loss:0.00464630
Pretrain epoch [26/25], ZINB loss:0.4100, NB loss:6.2380, latent MSE loss:0.36054415, KL loss:0.00457479
Pretrain epoch [27/25], ZINB loss:0.4260, NB loss:5.9910, latent MSE loss:0.20764254, KL loss:0.00004548
Pretrain epoch [1/26], ZINB loss:0.3900, NB loss:6.1357, latent MSE loss:0.34568951, KL loss:0.00443109
Pretrain epoch [2/26], ZINB loss:0.4032, NB loss:6.1979, latent MSE loss:0.35408327, KL loss:0.00474904
Pretrain epoch [3/26], ZINB loss:0.4008, NB loss:6.2480, latent MSE loss:0.36441204, KL loss:0.00474221
Pretrain epoch [4/26], ZINB loss:0.4088, NB loss:6.2309, latent MSE loss:0.32522169, KL loss:0.00450701
Pretrain epoch [5/26], ZINB loss:0.4069, NB loss:6.1843, latent MSE loss:0.35042679, KL loss:0.00464656
Pretrain epoch [6/26], ZINB loss:0.3951, NB loss:6.1902, latent MSE loss:0.35189316, KL loss:0.00475139
Pretrain epoch [7/26], ZINB loss:0.3819, NB loss:6.2055, latent MSE loss:0.35399908, KL loss:0.00493835
Pretrain epoch [8/26], ZINB loss:0.3818, NB loss:6.1355, latent MSE loss:0.33721387, KL loss:0.00466267
Pretrain epoch [9/26], ZINB loss:0.4066, NB loss:6.1764, latent MSE loss:0.34898731, KL loss:0.00464626
Pretrain epoch [10/26], ZINB loss:0.4171, NB loss:6.1855, latent MSE loss:0.33415097, KL loss:0.00453799
Pretrain epoch [11/26], ZINB loss:0.3923, NB loss:6.1652, latent MSE loss:0.35575759, KL loss:0.00469080
Pretrain epoch [12/26], ZINB loss:0.3781, NB loss:6.2050, latent MSE loss:0.36239919, KL loss:0.00471460
Pretrain epoch [13/26], ZINB loss:0.4113, NB loss:6.1592, latent MSE loss:0.34153900, KL loss:0.00470718
Pretrain epoch [14/26], ZINB loss:0.3829, NB loss:6.1830, latent MSE loss:0.34679735, KL loss:0.00489873
Pretrain epoch [15/26], ZINB loss:0.4017, NB loss:6.1589, latent MSE loss:0.34335479, KL loss:0.00466855
Pretrain epoch [16/26], ZINB loss:0.3749, NB loss:6.1630, latent MSE loss:0.35370713, KL loss:0.00511726
Pretrain epoch [17/26], ZINB loss:0.3984, NB loss:6.1476, latent MSE loss:0.37158051, KL loss:0.00505142
Pretrain epoch [18/26], ZINB loss:0.4003, NB loss:6.1445, latent MSE loss:0.34371796, KL loss:0.00457883
Pretrain epoch [19/26], ZINB loss:0.3895, NB loss:6.1420, latent MSE loss:0.35941085, KL loss:0.00478446
Pretrain epoch [20/26], ZINB loss:0.3899, NB loss:6.1894, latent MSE loss:0.34502968, KL loss:0.00466748
Pretrain epoch [21/26], ZINB loss:0.4050, NB loss:6.1611, latent MSE loss:0.35282961, KL loss:0.00479301
Pretrain epoch [22/26], ZINB loss:0.4151, NB loss:6.1645, latent MSE loss:0.34919661, KL loss:0.00457794
Pretrain epoch [23/26], ZINB loss:0.3997, NB loss:6.1810, latent MSE loss:0.35193202, KL loss:0.00466880
Pretrain epoch [24/26], ZINB loss:0.4274, NB loss:6.1580, latent MSE loss:0.33863518, KL loss:0.00442516
Pretrain epoch [25/26], ZINB loss:0.3947, NB loss:6.1445, latent MSE loss:0.31619433, KL loss:0.00442368
Pretrain epoch [26/26], ZINB loss:0.3985, NB loss:6.1713, latent MSE loss:0.33790976, KL loss:0.00457246
Pretrain epoch [27/26], ZINB loss:0.3449, NB loss:6.5185, latent MSE loss:0.28432274, KL loss:0.00000876
Pretrain epoch [1/27], ZINB loss:0.4098, NB loss:6.1152, latent MSE loss:0.36673912, KL loss:0.00485758
Pretrain epoch [2/27], ZINB loss:0.3958, NB loss:6.1716, latent MSE loss:0.33943424, KL loss:0.00455183
Pretrain epoch [3/27], ZINB loss:0.3780, NB loss:6.1275, latent MSE loss:0.36112618, KL loss:0.00454348
Pretrain epoch [4/27], ZINB loss:0.4045, NB loss:6.1543, latent MSE loss:0.34866866, KL loss:0.00466360
Pretrain epoch [5/27], ZINB loss:0.4045, NB loss:6.1490, latent MSE loss:0.34248772, KL loss:0.00469087
Pretrain epoch [6/27], ZINB loss:0.4038, NB loss:6.1066, latent MSE loss:0.33585414, KL loss:0.00468030
Pretrain epoch [7/27], ZINB loss:0.4142, NB loss:6.1378, latent MSE loss:0.33416444, KL loss:0.00438916
Pretrain epoch [8/27], ZINB loss:0.4088, NB loss:6.1742, latent MSE loss:0.33321449, KL loss:0.00449974
Pretrain epoch [9/27], ZINB loss:0.4131, NB loss:6.1433, latent MSE loss:0.32930788, KL loss:0.00438289
Pretrain epoch [10/27], ZINB loss:0.3988, NB loss:6.1452, latent MSE loss:0.33831093, KL loss:0.00449301
Pretrain epoch [11/27], ZINB loss:0.3862, NB loss:6.1897, latent MSE loss:0.33329090, KL loss:0.00443761
Pretrain epoch [12/27], ZINB loss:0.3949, NB loss:6.1697, latent MSE loss:0.36356512, KL loss:0.00484235
Pretrain epoch [13/27], ZINB loss:0.3963, NB loss:6.1400, latent MSE loss:0.34582207, KL loss:0.00468435
Pretrain epoch [14/27], ZINB loss:0.3964, NB loss:6.1047, latent MSE loss:0.36448798, KL loss:0.00477474
Pretrain epoch [15/27], ZINB loss:0.3839, NB loss:6.0944, latent MSE loss:0.37409660, KL loss:0.00503154
Pretrain epoch [16/27], ZINB loss:0.3809, NB loss:6.1579, latent MSE loss:0.36548638, KL loss:0.00503031
Pretrain epoch [17/27], ZINB loss:0.3878, NB loss:6.0723, latent MSE loss:0.37321350, KL loss:0.00495576
Pretrain epoch [18/27], ZINB loss:0.4072, NB loss:6.1190, latent MSE loss:0.38207802, KL loss:0.00493259
Pretrain epoch [19/27], ZINB loss:0.3922, NB loss:6.1171, latent MSE loss:0.36690661, KL loss:0.00506415
Pretrain epoch [20/27], ZINB loss:0.4111, NB loss:6.1828, latent MSE loss:0.34149170, KL loss:0.00454675
Pretrain epoch [21/27], ZINB loss:0.3968, NB loss:6.1407, latent MSE loss:0.35717034, KL loss:0.00465051
Pretrain epoch [22/27], ZINB loss:0.3843, NB loss:6.1176, latent MSE loss:0.36747834, KL loss:0.00480537
Pretrain epoch [23/27], ZINB loss:0.3683, NB loss:6.1504, latent MSE loss:0.35789260, KL loss:0.00465535
Pretrain epoch [24/27], ZINB loss:0.3948, NB loss:6.1286, latent MSE loss:0.34307086, KL loss:0.00485989
Pretrain epoch [25/27], ZINB loss:0.4071, NB loss:6.1396, latent MSE loss:0.36678904, KL loss:0.00470487
Pretrain epoch [26/27], ZINB loss:0.4057, NB loss:6.1386, latent MSE loss:0.34935930, KL loss:0.00468083
Pretrain epoch [27/27], ZINB loss:0.3940, NB loss:5.7041, latent MSE loss:0.49973965, KL loss:0.00003043
Pretrain epoch [1/28], ZINB loss:0.4219, NB loss:6.1288, latent MSE loss:0.36917040, KL loss:0.00483730
Pretrain epoch [2/28], ZINB loss:0.4053, NB loss:6.0665, latent MSE loss:0.36839521, KL loss:0.00480438
Pretrain epoch [3/28], ZINB loss:0.4182, NB loss:6.0730, latent MSE loss:0.38668913, KL loss:0.00516367
Pretrain epoch [4/28], ZINB loss:0.4036, NB loss:6.1257, latent MSE loss:0.34480992, KL loss:0.00486667
Pretrain epoch [5/28], ZINB loss:0.4081, NB loss:6.0949, latent MSE loss:0.37775725, KL loss:0.00460048
Pretrain epoch [6/28], ZINB loss:0.3896, NB loss:6.1018, latent MSE loss:0.35382900, KL loss:0.00483347
Pretrain epoch [7/28], ZINB loss:0.3892, NB loss:6.1342, latent MSE loss:0.36649546, KL loss:0.00458186
Pretrain epoch [8/28], ZINB loss:0.4073, NB loss:6.1053, latent MSE loss:0.35141867, KL loss:0.00491028
Pretrain epoch [9/28], ZINB loss:0.3706, NB loss:6.0928, latent MSE loss:0.34501302, KL loss:0.00468362
Pretrain epoch [10/28], ZINB loss:0.3799, NB loss:6.1193, latent MSE loss:0.34564865, KL loss:0.00453813
Pretrain epoch [11/28], ZINB loss:0.3998, NB loss:6.1149, latent MSE loss:0.34493586, KL loss:0.00478486
Pretrain epoch [12/28], ZINB loss:0.3941, NB loss:6.1039, latent MSE loss:0.33022612, KL loss:0.00435574
Pretrain epoch [13/28], ZINB loss:0.4140, NB loss:6.0945, latent MSE loss:0.33580056, KL loss:0.00447961
Pretrain epoch [14/28], ZINB loss:0.3952, NB loss:6.0774, latent MSE loss:0.34974205, KL loss:0.00450264
Pretrain epoch [15/28], ZINB loss:0.3937, NB loss:6.1234, latent MSE loss:0.34552416, KL loss:0.00434113
Pretrain epoch [16/28], ZINB loss:0.4022, NB loss:6.1086, latent MSE loss:0.32420158, KL loss:0.00429495
Pretrain epoch [17/28], ZINB loss:0.4003, NB loss:6.0904, latent MSE loss:0.35508564, KL loss:0.00449646
Pretrain epoch [18/28], ZINB loss:0.3878, NB loss:6.1364, latent MSE loss:0.33123666, KL loss:0.00450365
Pretrain epoch [19/28], ZINB loss:0.3908, NB loss:6.1052, latent MSE loss:0.33914629, KL loss:0.00460717
Pretrain epoch [20/28], ZINB loss:0.4020, NB loss:6.1352, latent MSE loss:0.32213923, KL loss:0.00441340
Pretrain epoch [21/28], ZINB loss:0.4049, NB loss:6.1342, latent MSE loss:0.33550569, KL loss:0.00443743
Pretrain epoch [22/28], ZINB loss:0.3905, NB loss:6.0650, latent MSE loss:0.32241854, KL loss:0.00437759
Pretrain epoch [23/28], ZINB loss:0.4025, NB loss:6.1291, latent MSE loss:0.31871942, KL loss:0.00430706
Pretrain epoch [24/28], ZINB loss:0.3834, NB loss:6.0148, latent MSE loss:0.34896296, KL loss:0.00469076
Pretrain epoch [25/28], ZINB loss:0.4050, NB loss:6.0750, latent MSE loss:0.34478536, KL loss:0.00453934
Pretrain epoch [26/28], ZINB loss:0.3772, NB loss:6.0957, latent MSE loss:0.33111903, KL loss:0.00451853
Pretrain epoch [27/28], ZINB loss:0.4036, NB loss:6.2094, latent MSE loss:0.26460522, KL loss:0.00001198
Pretrain epoch [1/29], ZINB loss:0.4082, NB loss:6.1017, latent MSE loss:0.34261400, KL loss:0.00433079
Pretrain epoch [2/29], ZINB loss:0.3997, NB loss:6.0629, latent MSE loss:0.34878838, KL loss:0.00465769
Pretrain epoch [3/29], ZINB loss:0.3882, NB loss:6.0855, latent MSE loss:0.34787309, KL loss:0.00449519
Pretrain epoch [4/29], ZINB loss:0.4178, NB loss:6.0749, latent MSE loss:0.33532760, KL loss:0.00437642
Pretrain epoch [5/29], ZINB loss:0.3801, NB loss:6.0625, latent MSE loss:0.34521827, KL loss:0.00447393
Pretrain epoch [6/29], ZINB loss:0.3923, NB loss:6.0827, latent MSE loss:0.32960671, KL loss:0.00435376
Pretrain epoch [7/29], ZINB loss:0.3920, NB loss:6.0646, latent MSE loss:0.32885501, KL loss:0.00440253
Pretrain epoch [8/29], ZINB loss:0.3987, NB loss:6.0280, latent MSE loss:0.35243022, KL loss:0.00499661
Pretrain epoch [9/29], ZINB loss:0.3940, NB loss:6.0717, latent MSE loss:0.33738047, KL loss:0.00445647
Pretrain epoch [10/29], ZINB loss:0.3982, NB loss:6.0626, latent MSE loss:0.34286332, KL loss:0.00476589
Pretrain epoch [11/29], ZINB loss:0.3871, NB loss:6.1644, latent MSE loss:0.33093452, KL loss:0.00449039
Pretrain epoch [12/29], ZINB loss:0.3874, NB loss:6.1297, latent MSE loss:0.36505449, KL loss:0.00468346
Pretrain epoch [13/29], ZINB loss:0.4028, NB loss:6.0385, latent MSE loss:0.37063134, KL loss:0.00488591
Pretrain epoch [14/29], ZINB loss:0.4148, NB loss:6.0609, latent MSE loss:0.36646861, KL loss:0.00470941
Pretrain epoch [15/29], ZINB loss:0.3893, NB loss:6.1474, latent MSE loss:0.33975264, KL loss:0.00465066
Pretrain epoch [16/29], ZINB loss:0.3819, NB loss:6.0280, latent MSE loss:0.39020154, KL loss:0.00496567
Pretrain epoch [17/29], ZINB loss:0.4138, NB loss:6.0832, latent MSE loss:0.35791814, KL loss:0.00479520
Pretrain epoch [18/29], ZINB loss:0.3750, NB loss:5.9998, latent MSE loss:0.37205490, KL loss:0.00465402
Pretrain epoch [19/29], ZINB loss:0.4021, NB loss:6.0490, latent MSE loss:0.36000618, KL loss:0.00464241
Pretrain epoch [20/29], ZINB loss:0.3940, NB loss:6.0595, latent MSE loss:0.35600382, KL loss:0.00471864
Pretrain epoch [21/29], ZINB loss:0.3942, NB loss:6.0610, latent MSE loss:0.34721741, KL loss:0.00468378
Pretrain epoch [22/29], ZINB loss:0.3909, NB loss:6.0782, latent MSE loss:0.35429171, KL loss:0.00488237
Pretrain epoch [23/29], ZINB loss:0.3837, NB loss:6.0118, latent MSE loss:0.35460863, KL loss:0.00475317
Pretrain epoch [24/29], ZINB loss:0.3964, NB loss:6.0688, latent MSE loss:0.35374621, KL loss:0.00476353
Pretrain epoch [25/29], ZINB loss:0.4062, NB loss:6.0309, latent MSE loss:0.35437551, KL loss:0.00463842
Pretrain epoch [26/29], ZINB loss:0.4271, NB loss:6.0453, latent MSE loss:0.36195430, KL loss:0.00470287
Pretrain epoch [27/29], ZINB loss:0.3845, NB loss:6.3068, latent MSE loss:0.36493832, KL loss:0.00001163
Pretrain epoch [1/30], ZINB loss:0.4027, NB loss:6.0694, latent MSE loss:0.35298410, KL loss:0.00462521
Pretrain epoch [2/30], ZINB loss:0.3913, NB loss:5.9733, latent MSE loss:0.38031089, KL loss:0.00502389
Pretrain epoch [3/30], ZINB loss:0.3824, NB loss:6.0308, latent MSE loss:0.36074638, KL loss:0.00494606
Pretrain epoch [4/30], ZINB loss:0.4058, NB loss:6.0239, latent MSE loss:0.36310610, KL loss:0.00466554
Pretrain epoch [5/30], ZINB loss:0.4019, NB loss:6.0224, latent MSE loss:0.38007161, KL loss:0.00484724
Pretrain epoch [6/30], ZINB loss:0.3845, NB loss:6.0857, latent MSE loss:0.36301729, KL loss:0.00476147
